Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
11-04-2014 00:00,20140411,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,6,Fri,Weekday
12-04-2014 00:00,20140412,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,7,Sat,Weekend
13-04-2014 00:00,20140413,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,1,Sun,Weekend
14-04-2014 00:00,20140414,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,2,Mon,Weekday
15-04-2014 00:00,20140415,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,3,Tue,Weekday
16-04-2014 00:00,20140416,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,4,Wed,Weekday
17-04-2014 00:00,20140417,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,5,Thu,Weekday
18-04-2014 00:00,20140418,2014,Q2,4,Apr,FY2014,FQ4,10,Apr,Apr-14,Apr-2014,201404,6,Fri,Weekday
23-06-2014 00:00,20140623,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,2,Mon,Weekday
24-06-2014 00:00,20140624,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,3,Tue,Weekday
25-06-2014 00:00,20140625,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,4,Wed,Weekday
26-06-2014 00:00,20140626,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,5,Thu,Weekday
27-06-2014 00:00,20140627,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,6,Fri,Weekday
28-06-2014 00:00,20140628,2014,Q2,6,Jun,FY2014,FQ4,12,Jun,Jun-14,Jun-2014,201406,7,Sat,Weekend
01-01-2014 00:00,20140101,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,4,Wed,Weekday
02-01-2014 00:00,20140102,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,5,Thu,Weekday
03-01-2014 00:00,20140103,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,6,Fri,Weekday
04-01-2014 00:00,20140104,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,7,Sat,Weekend
05-01-2014 00:00,20140105,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,1,Sun,Weekend
06-01-2014 00:00,20140106,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,2,Mon,Weekday
07-01-2014 00:00,20140107,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,3,Tue,Weekday
08-01-2014 00:00,20140108,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,4,Wed,Weekday
09-01-2014 00:00,20140109,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,5,Thu,Weekday
10-01-2014 00:00,20140110,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,6,Fri,Weekday
11-01-2014 00:00,20140111,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,7,Sat,Weekend
12-01-2014 00:00,20140112,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,1,Sun,Weekend
13-01-2014 00:00,20140113,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,2,Mon,Weekday
14-01-2014 00:00,20140114,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,3,Tue,Weekday
15-01-2014 00:00,20140115,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,4,Wed,Weekday
16-01-2014 00:00,20140116,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,5,Thu,Weekday
17-01-2014 00:00,20140117,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,6,Fri,Weekday
18-01-2014 00:00,20140118,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,7,Sat,Weekend
19-01-2014 00:00,20140119,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,1,Sun,Weekend
20-01-2014 00:00,20140120,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,2,Mon,Weekday
21-01-2014 00:00,20140121,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,3,Tue,Weekday
22-01-2014 00:00,20140122,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,4,Wed,Weekday
23-01-2014 00:00,20140123,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,5,Thu,Weekday
24-01-2014 00:00,20140124,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,6,Fri,Weekday
25-01-2014 00:00,20140125,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,7,Sat,Weekend
26-01-2014 00:00,20140126,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,1,Sun,Weekend
27-01-2014 00:00,20140127,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,2,Mon,Weekday
28-01-2014 00:00,20140128,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,3,Tue,Weekday
29-01-2014 00:00,20140129,2014,Q1,1,Jan,FY2014,FQ3,7,Jan,Jan-14,Jan-2014,201401,4,Wed,Weekday
14-02-2014 00:00,20140214,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,6,Fri,Weekday
15-02-2014 00:00,20140215,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,7,Sat,Weekend
16-02-2014 00:00,20140216,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,1,Sun,Weekend
17-02-2014 00:00,20140217,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,2,Mon,Weekday
18-02-2014 00:00,20140218,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,3,Tue,Weekday
19-02-2014 00:00,20140219,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,4,Wed,Weekday
20-02-2014 00:00,20140220,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,5,Thu,Weekday
21-02-2014 00:00,20140221,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,6,Fri,Weekday
22-02-2014 00:00,20140222,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,7,Sat,Weekend
23-02-2014 00:00,20140223,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,1,Sun,Weekend
24-02-2014 00:00,20140224,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,2,Mon,Weekday
25-02-2014 00:00,20140225,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,3,Tue,Weekday
26-02-2014 00:00,20140226,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,4,Wed,Weekday
27-02-2014 00:00,20140227,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,5,Thu,Weekday
28-02-2014 00:00,20140228,2014,Q1,2,Feb,FY2014,FQ3,8,Feb,Feb-14,Feb-2014,201402,6,Fri,Weekday
01-03-2014 00:00,20140301,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,7,Sat,Weekend
02-03-2014 00:00,20140302,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,1,Sun,Weekend
03-03-2014 00:00,20140303,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,2,Mon,Weekday
04-03-2014 00:00,20140304,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,3,Tue,Weekday
05-03-2014 00:00,20140305,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,4,Wed,Weekday
06-03-2014 00:00,20140306,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,5,Thu,Weekday
07-03-2014 00:00,20140307,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,6,Fri,Weekday
08-03-2014 00:00,20140308,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,7,Sat,Weekend
09-03-2014 00:00,20140309,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,1,Sun,Weekend
10-03-2014 00:00,20140310,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,2,Mon,Weekday
11-03-2014 00:00,20140311,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,3,Tue,Weekday
12-03-2014 00:00,20140312,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,4,Wed,Weekday
13-03-2014 00:00,20140313,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,5,Thu,Weekday
14-03-2014 00:00,20140314,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,6,Fri,Weekday
15-03-2014 00:00,20140315,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,7,Sat,Weekend
16-03-2014 00:00,20140316,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,1,Sun,Weekend
17-03-2014 00:00,20140317,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,2,Mon,Weekday
18-03-2014 00:00,20140318,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,3,Tue,Weekday
19-03-2014 00:00,20140319,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,4,Wed,Weekday
20-03-2014 00:00,20140320,2014,Q1,3,Mar,FY2014,FQ3,9,Mar,Mar-14,Mar-2014,201403,5,Thu,Weekday
22-08-2016 00:00,20160822,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,2,Mon,Weekday
23-08-2016 00:00,20160823,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,3,Tue,Weekday
24-08-2016 00:00,20160824,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,4,Wed,Weekday
25-08-2016 00:00,20160825,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,5,Thu,Weekday
26-08-2016 00:00,20160826,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,6,Fri,Weekday
27-08-2016 00:00,20160827,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,7,Sat,Weekend
28-08-2016 00:00,20160828,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,1,Sun,Weekend
29-08-2016 00:00,20160829,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,2,Mon,Weekday
30-08-2016 00:00,20160830,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,3,Tue,Weekday
31-08-2016 00:00,20160831,2016,Q3,8,Aug,FY2017,FQ1,2,Aug,Aug-16,Aug-2016,201608,4,Wed,Weekday
01-09-2016 00:00,20160901,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,5,Thu,Weekday
02-09-2016 00:00,20160902,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,6,Fri,Weekday
03-09-2016 00:00,20160903,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,7,Sat,Weekend
04-09-2016 00:00,20160904,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,1,Sun,Weekend
05-09-2016 00:00,20160905,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,2,Mon,Weekday
06-09-2016 00:00,20160906,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,3,Tue,Weekday
07-09-2016 00:00,20160907,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,4,Wed,Weekday
08-09-2016 00:00,20160908,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,5,Thu,Weekday
09-09-2016 00:00,20160909,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,6,Fri,Weekday
10-09-2016 00:00,20160910,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,7,Sat,Weekend
11-09-2016 00:00,20160911,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,1,Sun,Weekend
12-09-2016 00:00,20160912,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,2,Mon,Weekday
13-09-2016 00:00,20160913,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,3,Tue,Weekday
14-09-2016 00:00,20160914,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,4,Wed,Weekday
15-09-2016 00:00,20160915,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,5,Thu,Weekday
16-09-2016 00:00,20160916,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,6,Fri,Weekday
17-09-2016 00:00,20160917,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,7,Sat,Weekend
18-09-2016 00:00,20160918,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,1,Sun,Weekend
19-09-2016 00:00,20160919,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,2,Mon,Weekday
20-09-2016 00:00,20160920,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,3,Tue,Weekday
21-09-2016 00:00,20160921,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,4,Wed,Weekday
22-09-2016 00:00,20160922,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,5,Thu,Weekday
23-09-2016 00:00,20160923,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,6,Fri,Weekday
24-09-2016 00:00,20160924,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,7,Sat,Weekend
25-09-2016 00:00,20160925,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,1,Sun,Weekend
26-09-2016 00:00,20160926,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,2,Mon,Weekday
27-09-2016 00:00,20160927,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,3,Tue,Weekday
28-09-2016 00:00,20160928,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,4,Wed,Weekday
29-09-2016 00:00,20160929,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,5,Thu,Weekday
30-09-2016 00:00,20160930,2016,Q3,9,Sep,FY2017,FQ1,3,Sep,Sep-16,Sep-2016,201609,6,Fri,Weekday
01-10-2016 00:00,20161001,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,7,Sat,Weekend
02-10-2016 00:00,20161002,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,1,Sun,Weekend
03-10-2016 00:00,20161003,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,2,Mon,Weekday
04-10-2016 00:00,20161004,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,3,Tue,Weekday
05-10-2016 00:00,20161005,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,4,Wed,Weekday
06-10-2016 00:00,20161006,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,5,Thu,Weekday
07-10-2016 00:00,20161007,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,6,Fri,Weekday
08-10-2016 00:00,20161008,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,7,Sat,Weekend
09-10-2016 00:00,20161009,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,1,Sun,Weekend
10-10-2016 00:00,20161010,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,2,Mon,Weekday
11-10-2016 00:00,20161011,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,3,Tue,Weekday
12-10-2016 00:00,20161012,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,4,Wed,Weekday
13-10-2016 00:00,20161013,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,5,Thu,Weekday
14-10-2016 00:00,20161014,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,6,Fri,Weekday
15-10-2016 00:00,20161015,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,7,Sat,Weekend
16-10-2016 00:00,20161016,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,1,Sun,Weekend
17-10-2016 00:00,20161017,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,2,Mon,Weekday
18-10-2016 00:00,20161018,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,3,Tue,Weekday
19-10-2016 00:00,20161019,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,4,Wed,Weekday
20-10-2016 00:00,20161020,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,5,Thu,Weekday
21-10-2016 00:00,20161021,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,6,Fri,Weekday
22-10-2016 00:00,20161022,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,7,Sat,Weekend
23-10-2016 00:00,20161023,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,1,Sun,Weekend
24-10-2016 00:00,20161024,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,2,Mon,Weekday
25-10-2016 00:00,20161025,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,3,Tue,Weekday
26-10-2016 00:00,20161026,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,4,Wed,Weekday
27-10-2016 00:00,20161027,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,5,Thu,Weekday
28-10-2016 00:00,20161028,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,6,Fri,Weekday
29-10-2016 00:00,20161029,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,7,Sat,Weekend
30-10-2016 00:00,20161030,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,1,Sun,Weekend
31-10-2016 00:00,20161031,2016,Q4,10,Oct,FY2017,FQ2,4,Oct,Oct-16,Oct-2016,201610,2,Mon,Weekday
01-11-2016 00:00,20161101,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,3,Tue,Weekday
02-11-2016 00:00,20161102,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,4,Wed,Weekday
03-11-2016 00:00,20161103,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,5,Thu,Weekday
04-11-2016 00:00,20161104,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,6,Fri,Weekday
05-11-2016 00:00,20161105,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,7,Sat,Weekend
06-11-2016 00:00,20161106,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,1,Sun,Weekend
07-11-2016 00:00,20161107,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,2,Mon,Weekday
08-11-2016 00:00,20161108,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,3,Tue,Weekday
09-11-2016 00:00,20161109,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,4,Wed,Weekday
10-11-2016 00:00,20161110,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,5,Thu,Weekday
11-11-2016 00:00,20161111,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,6,Fri,Weekday
12-11-2016 00:00,20161112,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,7,Sat,Weekend
13-11-2016 00:00,20161113,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,1,Sun,Weekend
14-11-2016 00:00,20161114,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,2,Mon,Weekday
15-11-2016 00:00,20161115,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,3,Tue,Weekday
16-11-2016 00:00,20161116,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,4,Wed,Weekday
17-11-2016 00:00,20161117,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,5,Thu,Weekday
18-11-2016 00:00,20161118,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,6,Fri,Weekday
19-11-2016 00:00,20161119,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,7,Sat,Weekend
20-11-2016 00:00,20161120,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,1,Sun,Weekend
21-11-2016 00:00,20161121,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,2,Mon,Weekday
22-11-2016 00:00,20161122,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,3,Tue,Weekday
23-11-2016 00:00,20161123,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,4,Wed,Weekday
24-11-2016 00:00,20161124,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,5,Thu,Weekday
25-11-2016 00:00,20161125,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,6,Fri,Weekday
26-11-2016 00:00,20161126,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,7,Sat,Weekend
27-11-2016 00:00,20161127,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,1,Sun,Weekend
28-11-2016 00:00,20161128,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,2,Mon,Weekday
29-11-2016 00:00,20161129,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,3,Tue,Weekday
30-11-2016 00:00,20161130,2016,Q4,11,Nov,FY2017,FQ2,5,Nov,Nov-16,Nov-2016,201611,4,Wed,Weekday
01-12-2016 00:00,20161201,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,5,Thu,Weekday
02-12-2016 00:00,20161202,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,6,Fri,Weekday
03-12-2016 00:00,20161203,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,7,Sat,Weekend
04-12-2016 00:00,20161204,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,1,Sun,Weekend
05-12-2016 00:00,20161205,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,2,Mon,Weekday
06-12-2016 00:00,20161206,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,3,Tue,Weekday
07-12-2016 00:00,20161207,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,4,Wed,Weekday
08-12-2016 00:00,20161208,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,5,Thu,Weekday
09-12-2016 00:00,20161209,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,6,Fri,Weekday
10-12-2016 00:00,20161210,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,7,Sat,Weekend
11-12-2016 00:00,20161211,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,1,Sun,Weekend
12-12-2016 00:00,20161212,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,2,Mon,Weekday
13-12-2016 00:00,20161213,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,3,Tue,Weekday
14-12-2016 00:00,20161214,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,4,Wed,Weekday
15-12-2016 00:00,20161215,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,5,Thu,Weekday
16-12-2016 00:00,20161216,2016,Q4,12,Dec,FY2017,FQ2,6,Dec,Dec-16,Dec-2016,201612,6,Fri,Weekday
